sku,name,name_ev,unit,category,store_id,price,sysPrice,dicountPercent,date_begin,date_end,url,image,promotion,crawled_at
299768,Bắp Mỹ tách hạt 250g,American Corn Separator 250g,Vỉ,Vegetables,6817190008501df0f1637f2a,17000,17000,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/rau-cu-cat-san/bap-my-tach-hat-khay-250g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/12439/299768/bhx/bap-my-tach-hat-khay-250g_202504121325087753.jpg,Ưu đãi khi mua kèm,2025-05-06T19:08:14.792886
309378,Kim chi cải thảo cắt lát CJ Food Ông Kim's gói 300g,CJ Food Mr. Kim's sliced Chinese cabbage chichi 300g package,Gói,Vegetables,6817190008501df0f1637f2a,27500,27500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/do-chua-dua-muoi/kim-chi-cai-thao-cat-lat-cj-food-ong-kims-goi-300g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/7459/309378/bhx/untitled-1_202504141413558317.jpg,,2025-05-06T19:08:15.607030
293984,Mắm cà pháo chua cay Sông Hương hũ 390g,Sour and spicy fish sauce Song Huong jar 390g,Hủ,Vegetables,6817190008501df0f1637f2a,37000,37000,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/ca-mam/mam-ca-phao-chua-cay-song-huong-hu-390g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8285/293984/bhx/293984_202411180953172949.jpg,,2025-05-06T19:08:16.302511
289628,Me chua 250g,Tomato paste 250g,Bịch,Vegetables,6817190008501df0f1637f2a,15000,15000,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/cu/me-chua-vat-goi-250g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8785/289628/bhx/me-chua-vat-goi-250g_202504141005462156.jpg,Ưu đãi khi mua kèm,2025-05-06T19:08:16.574218
227486,Măng luộc xé Vĩ Lâm gói 500g,Tear-boiled asparagus Vi Lam pack 500g,Gói,Vegetables,6817190008501df0f1637f2a,32500,35500,8,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/do-chua-dua-muoi/mang-luoc-xe-vi-lam-goi-500g,https://cdn.tgdd.vn/Products/Images/7459/227486/bhx/mang-luoc-xe-vi-lam-goi-500g-202305220849258885.png,,2025-05-06T19:08:17.200971
227366,Cải chua Vĩ Lâm gói 500g,Vi Lam pickles 500g package,Gói,Vegetables,6817190008501df0f1637f2a,26500,29500,10,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/do-chua-dua-muoi/cai-chua-vi-lam-goi-500g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/7459/227366/bhx/732988-min_202410231444580849.jpg,,2025-05-06T19:08:17.577144
222877,Me chua 68g,Sourdough 68g,Cục,Vegetables,6817190008501df0f1637f2a,4500,4500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/cu/me-chua-1-vat,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8785/222877/bhx/me-chua-1-vat_202504141009233103.jpg,Ưu đãi khi mua kèm,2025-05-06T19:08:17.836383
222741,Kim chi cải thảo Mr. Lee gói 300g,Mr. Lee Radish Kimchi 300g Package,Gói,Vegetables,6817190008501df0f1637f2a,20500,29500,31,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/do-chua-dua-muoi/kim-chi-cai-thao-mr-lee-goi-300g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/7459/222741/bhx/kim-chi-cai-thao-mr-lee-goi-300g_202504141412251016.jpg,,2025-05-06T19:08:18.338304
204349,Kim chi cải thảo cắt lát Bibigo hộp 500g,Bibigo Sliced Radish Kimchi Box 500g,Hộp,Vegetables,6817190008501df0f1637f2a,52000,52000,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/do-chua-dua-muoi/kim-chi-cai-thao-cat-lat-bibigo-ong-kims-hop-500g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/7459/204349/bhx/frame-664-1_202410091514084368.jpg,,2025-05-06T19:08:18.881259
204347,Kim chi cải thảo cắt lát Bibigo gói 100g,Bibigo Sliced Radish Kimchi 100g Package,Túi,Vegetables,6817190008501df0f1637f2a,14500,14500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/do-chua-dua-muoi/kim-chi-cai-thao-cat-lat-bibigo-ong-kims-goi-100g,https://cdn.tgdd.vn/Products/Images/7459/204347/bhx/kim-chi-cai-thao-cat-lat-bibigo-ong-kims-goi-100g-202306191344232987.jpg,MUA 2 GÓI GIÁ 22,000Đ,2025-05-06T19:08:19.460717
200187,Kim chi cải thảo Mama gói 400g,Mama's Radish Kimchi 400g Package,Gói,Vegetables,6817190008501df0f1637f2a,27000,34000,21,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/do-chua-dua-muoi/kim-chi-cai-thao-mama-tui-400g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/7459/200187/bhx/kim-chi-cai-thao-mama-tui-400g_202504141415469881.jpg,,2025-05-06T19:08:19.969928
200186,Kim chi cải thảo Mama gói 90g,Mama's Radish Kimchi 90g Package,Gói,Vegetables,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/do-chua-dua-muoi/kim-chi-mama-tui-90g,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/7459/200186/bhx/kim-chi-mama-tui-90g_202504141417019969.jpg,MUA 2 GIÁ 19.000Đ,2025-05-06T19:08:20.468649
252737,Thùng 24 lon bia Blanc 1664 330ml,Carton 24 cans of Blanc beer 1664 330ml,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-kronenbourg-1664-blanc-330ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/252737/bhx/252737_202411251316030944.jpg,,2025-05-06T19:08:21.084569
328904,Thùng 24 lon bia Tiger lon 250ml,Carton 24 cans Tiger beer can 250ml,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-tiger-lon-250ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/328904/bhx/1469307061-2-1_202501040858061386.jpg,,2025-05-06T19:08:21.538847
328902,Thùng 24 lon bia Tiger Bạc 250ml,Carton 24 cans Tiger Beer Silver 250ml,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-tiger-bac-250ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/328902/bhx/1469307061-3-1_202501040902138191.jpg,,2025-05-06T19:08:22.005150
158349,Thùng 24 lon bia Sài Gòn Lager 330ml,24 cans of Saigon Lager 330ml beer,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/bia-sai-gon-lager-lon-330ml-thung-24-lon,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/158349/bhx/332644-1_202412021407033439.jpg,,2025-05-06T19:08:22.466706
79007,Thùng 24 lon bia Sapporo 330ml,24 can Sapporo 330ml beer cans,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/bia-sapporo-bac-thung-24-lon-330ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/79007/bhx/1469307058-1_202502051631175323.jpg,,2025-05-06T19:08:22.885105
268673,Thùng 24 lon bia Heineken Silver 250ml,24 cans Heineken Silver 250ml beer cans,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-heineken-silver-250ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/268673/bhx/1469307061-1_202501031410421332.jpg,,2025-05-06T19:08:23.381013
266318,Thùng 24 lon Bia Red Ruby 330ml,24 cans of Red Ruby 330ml beer,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-red-ruby-330ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/266318/bhx/266318_202411232149001434.jpg,,2025-05-06T19:08:23.818027
242597,Thùng 12 lon bia Sapporo 500ml,12 cans Sapporo beer 500ml,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-12-lon-bia-sapporo-500ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/242597/bhx/242597_202411222331164464.jpg,,2025-05-06T19:08:24.247782
77606,Thùng 24 lon bia Tiger Bạc 330ml,Carton 24 cans Tiger Beer Silver 330ml,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-bia-tiger-bac-lon-330ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/77606/bhx/1469307061-4-1_202501040912024928.jpg,,2025-05-06T19:08:24.710945
200639,Thùng 24 lon bia Heineken Bạc 330ml,Carton 24 cans Heineken Beer Silver 330ml,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-heineken-silver-330ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/200639/bhx/1469307059-1_202501031405199664.jpg,,2025-05-06T19:08:25.219300
148787,Thùng 24 lon bia Heineken Sleek 330ml,Carton of 24 Heineken Sleek 330ml beer cans,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/bia-heineken-sleek-lon-330ml-thung-24,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/148787/bhx/1469307061-2-1_202501031417361202.jpg,,2025-05-06T19:08:25.837506
276230,Thùng 24 lon bia Sài Gòn Special Sleek 330ml,24 cans Saigon Special Sleek 330ml,Thùng,Alcoholic Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-sai-gon-special-sleek-330ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2282/276230/bhx/276230_202411232150043205.jpg,,2025-05-06T19:08:26.434499
197449,6 chai trà xanh táo C2 360ml,6 C2 360ml Apple Green Tea Bottles,Lốc,Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/6-chai-tra-xanh-c2-huong-tao-360ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/197449/bhx/1469307115-1_202504251048077216.jpg,,2025-05-06T19:08:27.022059
324791,Thùng 24 chai hồng trà Tea365 hương đào 500ml,Carton 24 Pink Tea Bottles Tea365 Peach Flavor 500ml,Thùng,Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/thung-24-chai-hong-tra-tea365-huong-dao-chai-500ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/324791/bhx/1469307109-4-1_202505061408459647.jpg,TẶNG 24 GÓI MÌ KOKOMI 90G HOẶC 4 HỘP TRỨNG GÀ, TỐI ĐA 1 THÙNG,2025-05-06T19:08:27.845019
324804,Thùng 24 chai trà Tea365 hương mật ong 500ml,Carton 24 tea bottles Tea365 honey incense 500ml,Thùng,Beverages,6817190008501df0f1637f2a,10500,10500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/thung-24-chai-tra-tea365-huong-mat-ong-chai-500ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/324804/bhx/1469307109-5-1_202505061409518908.jpg,TẶNG 24 GÓI MÌ KOKOMI 90G HOẶC 4 HỘP TRỨNG GÀ, TỐI ĐA 1 THÙNG,2025-05-06T19:08:28.502279
332646,Trà ô long xanh hương chanh Tea Plus 1 lít,Green oolong tea with lemon flavor Tea Plus 1 liter,Chai,Beverages,6817190008501df0f1637f2a,20500,20500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/tra-o-long-xanh-huong-chanh-tea-plus-1-lit,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/332646/bhx/325796-2_202412021057572013.jpg,26K/2 CHAI OOLONG 1L CHANH/XANH/ĐÀO BẤT KỲ,2025-05-06T19:08:29.103508
231592,Thùng 24 chai trà xanh chanh C2 225ml,Carton 24 C2 225ml Lemon Green Tea Bottles,Thùng,Beverages,6817190008501df0f1637f2a,20500,20500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/thung-24-chai-tra-xanh-c2-huong-chanh-230ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/231592/bhx/231592_202410301542407565.jpg,,2025-05-06T19:08:29.745784
231594,Thùng 24 chai trà xanh táo C2 225ml,Carton 24 C2 225ml Apple Green Tea Bottles,Thùng,Beverages,6817190008501df0f1637f2a,20500,20500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/thung-24-chai-tra-xanh-c2-huong-tao-230ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/231594/bhx/231594_202410301542113769.jpg,,2025-05-06T19:08:30.390101
273950,Trà ô long chanh Tea Plus 1 lít,Oolong Tea Lemon Tea Plus 1 liter,Chai,Beverages,6817190008501df0f1637f2a,20500,20500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/tra-o-long-tea-plus-vi-chanh-1-lit,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/273950/bhx/273950_202410301554100574.jpg,26K/2 CHAI OOLONG 1L CHANH/XANH/ĐÀO BẤT KỲ,2025-05-06T19:08:30.851007
236378,Trà ô long Tea Plus 1 lít,Oolong Tea Plus 1 liter,Chai,Beverages,6817190008501df0f1637f2a,20500,20500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/tra-o-long-tea-plus-1-lit,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/236378/bhx/236378_202410301541561613.jpg,30K/2 CHAI,2025-05-06T19:08:31.234516
256863,Thùng 24 chai trà đen đào C2 225ml,Carton 24 Peach Black Tea Bottles C2 225ml,Thùng,Beverages,6817190008501df0f1637f2a,20500,20500,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/thung-24-chai-tra-den-c2-huong-dao-230ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/256863/bhx/256863_202410301558425766.jpg,,2025-05-06T19:08:31.916186
297065,Trà đào hạt chia Fuze Tea 1 lít,Peach Seed Chia Fuze Tea 1 Liter,Chai,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/tra-dao-va-hat-chia-fuze-tea-1-lit,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/297065/bhx/1469307076-2202502040950394993_202503041049084106.jpg,26K/2 CHAI - 49K/4 CHAI,2025-05-06T19:08:32.462840
330060,Trà bí đao Fuze Tea la hán quả 1 lít,Squash Tea Fuze Squash Tea 1 liter,Chai,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/tra-bi-dao-fuze-tea-la-han-qua-chai-1-lit,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/330060/bhx/1469307076-3202502040952008504_202503041048283052.jpg,26K/2 CHAI - 49K/4 CHAI,2025-05-06T19:08:33.074420
227325,Trà chanh sả Fuze Tea 1 lít,Lemongrass Fuze Tea 1 liter,Chai,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tra/tra-chanh-voi-sa-fuze-tea-1-lit,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/8938/227325/bhx/1469307076-1202502040949083793_202503041050000713.jpg,26K/2 CHAI - 49K/4 CHAI,2025-05-06T19:08:33.586167
87880,Thùng 24 lon nước ngọt Coca Cola 320ml,24 cans of Coca Cola soft drink 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/nuoc-ngot-coke-sleek-330ml-thung-24-lon,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/87880/bhx/87880202411041453140909_202412031202523410.jpg,,2025-05-06T19:08:34.123010
143437,Thùng 24 lon nước ngọt Fanta soda kem 320ml,Carton 24 cans Fanta soft drink cream soda 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/nuoc-ngot-fanta-trai-cay-sleek-330ml-th24,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/143437/bhx/143437_202411041513012615.jpg,,2025-05-06T19:08:34.765812
282396,Thùng 24 lon nước ngọt Fanta nho 320ml,Carton of 24 Fanta grape soda cans 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/thung-24-lon-nuoc-ngot-fanta-huong-nho-320ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/282396/bhx/282396_202411041614309580.jpg,,2025-05-06T19:08:35.420575
87881,Thùng 24 lon nước ngọt Coca Cola Zero 320ml,Carton 24 cans Coca Cola Zero soft drink 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/nuoc-ngot-coke-zero-sleek-lon-320ml-thung-24-lon,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/87881/bhx/nuoc-ngot-coke-zero-sleek-lon-320ml-thung-24-lon_202503260843433654.jpg,,2025-05-06T19:08:36.035684
91176,Thùng 24 lon nước ngọt Fanta cam 320ml,Carton 24 Fanta orange soft drink cans 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/nuoc-ngot-fanta-vi-cam-thung-24-lon,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/91176/bhx/91176_202411041456335399.jpg,,2025-05-06T19:08:36.679832
88121,Thùng 24 lon Pepsi Cola 320ml,Carton 24 cans Pepsi Cola 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/nuoc-ngot-lon-pepsi-cola-sleek-330ml-th24,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/88121/bhx/1469306994-9-1_202501070949567854.jpg,,2025-05-06T19:08:37.189516
195225,Thùng 24 chai nước ngọt Coca Cola 390ml,Carton 24 Bottles Coca Cola Soft Drink 390ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/nuoc-ngot-coke-pet-390ml-th24,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/195225/bhx/195225_202411041520225780.jpg,,2025-05-06T19:08:37.828179
96113,Thùng 24 lon nước ngọt Fanta xá xị 320ml,Carton of 24 cans Fanta spray soft drink 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/nuoc-ngot-fanta-sa-xi-sleek-lon-330ml-thung-24,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/96113/bhx/96113_202411041458072019.jpg,,2025-05-06T19:08:38.467772
158329,Thùng 24 lon nước ngọt Mirinda soda kem 320ml,Carton 24 cans Mirinda soft drink cream soda 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/mirinda-cream-soda-330ml-sleek-lon-th24,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/158329/bhx/1469306994-8-1_202501070912024205.jpg,,2025-05-06T19:08:39.102732
79146,Thùng 24 lon nước ngọt Mirinda xá xị 320ml,Carton of 24 cans Mirinda spray soft drink 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/mirinda-xa-xi-sleek-lon-330ml-th24,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/79146/bhx/1469306994-7-1_202501070906510794.jpg,,2025-05-06T19:08:39.755393
227311,Thùng 24 lon nước ngọt Pepsi không calo vị chanh 320ml,Carton 24 Pepsi Soft Drink Cans No Calories Lemon Flavor 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/thung-24-lon-nuoc-ngot-pepsi-khong-calo-vi-chanh-330ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/227311/bhx/227311_202411041550139582.jpg,,2025-05-06T19:08:40.703220
336109,Thùng 24 lon nước ngọt Fanta hương dâu 320ml,Carton 24 cans Fanta Strawberry Incense Juice 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-ngot/thung-24-lon-nuoc-ngot-fanta-huong-dau-320ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2443/336109/bhx/thung-24-lon-nuoc-ngot-fanta-huong-dau-320ml_202503271416447843.jpg,,2025-05-06T19:08:41.590870
83897,Thùng 24 lon Sting dâu 320ml,24 cans of 320ml Strawberry Sting,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/sting-do-dau-330ml-sleek-lon,https://cdnv2.tgdd.vn/bhx-static//sting-do-dau-330ml-sleek-lon_202502170948490535.jpg,,2025-05-06T19:08:42.242517
336099,Thùng 24 lon nước tăng lực Redbull Thái 250ml,24 cans Redbull Thai energy drink 250ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/thung-24-lon-nuoc-tang-luc-redbull-thai-250ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/336099/bhx/thung-24-lon-nuoc-tang-luc-redbull-thai-250ml_202505031124446077.jpg,,2025-05-06T19:08:42.795264
261688,Thùng 24 lon Rockstar 250ml,Carton 24 cans Rockstar 250ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/thung-24-lon-nuoc-tang-luc-rockstar-250ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/261688/bhx/261688_202410311741531694.jpg,,2025-05-06T19:08:43.271332
322546,Thùng 24 lon Redbull Thái kẽm và vitamin 250ml,24 cans Redbull Thai zinc and vitamin 250ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/thung-24-lon-nuoc-tang-luc-redbull-thai-kem-va-vitamin-250ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/322546/bhx/322546_202410311747390146.jpg,,2025-05-06T19:08:43.927940
303454,Thùng 24 lon Monster Energy Ultra Paradise 355ml,24 cans Monster Energy Ultra Paradise 355ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/thung-24-lon-nuoc-tang-luc-monster-energy-ultra-paradise-355ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/303454/bhx/303454_202410311754222976.jpg,,2025-05-06T19:08:44.518238
204871,Thùng 24 lon Monster Ultra 355ml,24 cans Monster Ultra 355ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/24-lon-nuoc-tang-luc-monster-energy-ultra-355ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/204871/bhx/24-lon-nuoc-tang-luc-monster-energy-ultra-355ml_202504021434016625.jpg,,2025-05-06T19:08:44.979544
336093,Thùng 24 lon nước tăng lực Monster Energy Pipeline Punch 355ml,24 cans Monster Energy Pipeline Punch 355ml Energy Drink,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/thung-24-lon-nuoc-tang-luc-monster-energy-pipeline-punch-355ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/336093/bhx/thung-24-lon-nuoc-tang-luc-monster-energy-pipeline-punch-355ml_202503311027297894.jpg,,2025-05-06T19:08:45.714445
201287,Thùng 24 chai Aquarius 390ml,Carton 24 bottles Aquarius 390ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/thung-24-chai-nuoc-uong-van-dong-aquarius-muoi-khoang-390ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/201287/bhx/201287_202410311622212045.jpg,,2025-05-06T19:08:46.210049
255056,Thùng 24 lon Warrior nho 320ml,24 Cans Warrior Grape Cans 320ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/thung-24-lon-nuoc-tang-luc-warrior-huong-nho-325ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/255056/bhx/thung-24-lon-nuoc-tang-luc-warrior-huong-nho-325ml_202503281706363527.jpg,,2025-05-06T19:08:46.773647
79183,Thùng 24 lon Redbull 250ml,24 cans Redbull 250ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/nuoc-tang-luc-redbull-250ml-th24,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/79183/bhx/79183_202410311535511913.jpg,,2025-05-06T19:08:47.165426
232337,Thùng 24 lon Lipovitan mật ong 250ml,Carton 24 cans Lipovitan honey 250ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/thung-24-lon-nuoc-tang-luc-lipovitan-mat-ong-250ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/232337/bhx/232337_202410311729533615.jpg,,2025-05-06T19:08:47.663554
209216,Thùng 24 lon Warrior dâu 325ml,Carton 24 cans Warrior strawberry 325ml,Thùng,Beverages,6817190008501df0f1637f2a,18900,18900,0,2025-05-07,2025-05-07,https://www.bachhoaxanh.com/nuoc-tang-luc/24-lon-nuoc-tang-luc-warrior-dau-325ml,https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3226/209216/bhx/209216_202410311714279088.jpg,,2025-05-06T19:08:48.280636
